,Compound_Name,HYDROSHEDS_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
1623,Lignin,glc_pc_u13,0.08994876890035763,0.08994876890035763,0.5177402736864527,0.5177402736864527
1624,Lipid,glc_pc_u13,-0.1325962327959516,-0.1325962327959516,0.33916865076545094,0.33916865076545094
1625,Other,glc_pc_u13,-0.027712713741979464,-0.027712713741979464,0.8423260420725719,0.8423260420725719
1626,Protein,glc_pc_u13,-0.06452886885483149,-0.06452886885483149,0.6429511152004705,0.6429511152004705
1627,Tannin,glc_pc_u13,-0.049397373015796574,-0.049397373015796574,0.7228008022595109,0.7228008022595109
1628,UnsatHC,glc_pc_u13,0.09728563437647124,0.09728563437647124,0.4840301094775944,0.4840301094775944
1629,SumAllCompounds,glc_pc_u13,0.009906752772485384,0.009906752772485384,0.9433199604692328,0.9433199604692328
1630,AminoSugar,glc_pc_u14,0.18443473977673644,0.18443473977673644,0.18184809062969942,0.18184809062969942
1631,Carb,glc_pc_u14,0.23642133554030303,0.23642133554030303,0.08521865312145702,0.08521865312145702
1632,ConcHC,glc_pc_u14,0.0050638898483252774,0.0050638898483252774,0.971010190596495,0.971010190596495
1633,Lignin,glc_pc_u14,0.2150568051874891,0.2150568051874891,0.1183597364477009,0.1183597364477009
1634,Lipid,glc_pc_u14,0.1986631126139481,0.1986631126139481,0.1498365157777663,0.1498365157777663
1635,Other,glc_pc_u14,0.2267268570580616,0.2267268570580616,0.09921763326060468,0.09921763326060468
1636,Protein,glc_pc_u14,0.20672682284544927,0.20672682284544927,0.13365744396018822,0.13365744396018822
1637,Tannin,glc_pc_u14,0.0659799794547808,0.0659799794547808,0.635482810585154,0.635482810585154
1638,UnsatHC,glc_pc_u14,-0.04115295921682292,-0.04115295921682292,0.7676422307391259,0.7676422307391259
1639,SumAllCompounds,glc_pc_u14,0.18249078525063414,0.18249078525063414,0.1865775032066426,0.1865775032066426
1640,AminoSugar,glc_pc_u15,0.09727399807675148,0.09727399807675148,0.48408264250100363,0.48408264250100363
1641,Carb,glc_pc_u15,0.0587193861679512,0.0587193861679512,0.6731963281820779,0.6731963281820779
1642,ConcHC,glc_pc_u15,0.2505501294024853,0.2505501294024853,0.06764768421293191,0.06764768421293191
1643,Lignin,glc_pc_u15,0.12071922884827921,0.12071922884827921,0.384557024984566,0.384557024984566
1644,Lipid,glc_pc_u15,-0.005923218082318436,-0.005923218082318436,0.9660933667307693,0.9660933667307693
1645,Other,glc_pc_u15,-0.01723346623249713,-0.01723346623249713,0.9015642936315575,0.9015642936315575
1646,Protein,glc_pc_u15,0.05407936398308576,0.05407936398308576,0.6977302119128364,0.6977302119128364
1647,Tannin,glc_pc_u15,0.21510590384415929,0.21510590384415929,0.1182737017612725,0.1182737017612725
1648,UnsatHC,glc_pc_u15,-0.01816135669843937,-0.01816135669843937,0.8962926164011263,0.8962926164011263
1649,SumAllCompounds,glc_pc_u15,0.1633818370325001,0.1633818370325001,0.23781506060575583,0.23781506060575583
1650,AminoSugar,glc_pc_u16,0.24065148474677645,0.24065148474677645,0.07961862577873129,0.07961862577873129
1651,Carb,glc_pc_u16,0.2849443393755872,0.2849443393755872,0.036759968469321544,0.036759968469321544
1652,ConcHC,glc_pc_u16,-0.13987224196756132,-0.13987224196756132,0.31308676012827774,0.31308676012827774
1653,Lignin,glc_pc_u16,0.34062818134098594,0.34062818134098594,0.011722284655853196,0.011722284655853196
1654,Lipid,glc_pc_u16,0.3077181189579363,0.3077181189579363,0.02360004554544656,0.02360004554544656
1655,Other,glc_pc_u16,0.14633279036601393,0.14633279036601393,0.291033406941247,0.291033406941247
1656,Protein,glc_pc_u16,0.38346985092384955,0.38346985092384955,0.004205961181758821,0.004205961181758821
1657,Tannin,glc_pc_u16,-0.2428553456402413,-0.2428553456402413,0.07681840047922209,0.07681840047922209
1658,UnsatHC,glc_pc_u16,-0.1071014981699778,-0.1071014981699778,0.44080325998050784,0.44080325998050784
1659,SumAllCompounds,glc_pc_u16,0.19326620886979878,0.19326620886979878,0.16144728027056432,0.16144728027056432
1660,AminoSugar,glc_pc_u17,,,,
1661,Carb,glc_pc_u17,,,,
1662,ConcHC,glc_pc_u17,,,,
1663,Lignin,glc_pc_u17,,,,
1664,Lipid,glc_pc_u17,,,,
1665,Other,glc_pc_u17,,,,
1666,Protein,glc_pc_u17,,,,
1667,Tannin,glc_pc_u17,,,,
1668,UnsatHC,glc_pc_u17,,,,
1669,SumAllCompounds,glc_pc_u17,,,,
1670,AminoSugar,glc_pc_u18,0.09727399807675148,0.09727399807675148,0.48408264250100363,0.48408264250100363
1671,Carb,glc_pc_u18,0.0587193861679512,0.0587193861679512,0.6731963281820779,0.6731963281820779
1672,ConcHC,glc_pc_u18,0.2505501294024853,0.2505501294024853,0.06764768421293191,0.06764768421293191
1673,Lignin,glc_pc_u18,0.12071922884827921,0.12071922884827921,0.384557024984566,0.384557024984566
1674,Lipid,glc_pc_u18,-0.005923218082318436,-0.005923218082318436,0.9660933667307693,0.9660933667307693
1675,Other,glc_pc_u18,-0.01723346623249713,-0.01723346623249713,0.9015642936315575,0.9015642936315575
1676,Protein,glc_pc_u18,0.05407936398308576,0.05407936398308576,0.6977302119128364,0.6977302119128364
1677,Tannin,glc_pc_u18,0.21510590384415929,0.21510590384415929,0.1182737017612725,0.1182737017612725
1678,UnsatHC,glc_pc_u18,-0.01816135669843937,-0.01816135669843937,0.8962926164011263,0.8962926164011263
1679,SumAllCompounds,glc_pc_u18,0.1633818370325001,0.1633818370325001,0.23781506060575583,0.23781506060575583
1680,AminoSugar,glc_pc_u19,,,,
1681,Carb,glc_pc_u19,,,,
1682,ConcHC,glc_pc_u19,,,,
1683,Lignin,glc_pc_u19,,,,
1684,Lipid,glc_pc_u19,,,,
1685,Other,glc_pc_u19,,,,
1686,Protein,glc_pc_u19,,,,
1687,Tannin,glc_pc_u19,,,,
1688,UnsatHC,glc_pc_u19,,,,
1689,SumAllCompounds,glc_pc_u19,,,,
1690,AminoSugar,glc_pc_u20,0.00675163841996276,0.00675163841996276,0.9613545712323646,0.9613545712323646
1691,Carb,glc_pc_u20,0.022348203934525218,0.022348203934525218,0.8725641180205806,0.8725641180205806
1692,ConcHC,glc_pc_u20,0.17836746700082146,0.17836746700082146,0.1968996816846726,0.1968996816846726
1693,Lignin,glc_pc_u20,0.14710479865193743,0.14710479865193743,0.28846772001059257,0.28846772001059257
1694,Lipid,glc_pc_u20,-0.10662969167057926,-0.10662969167057926,0.44283052455361616,0.44283052455361616
1695,Other,glc_pc_u20,0.05435298122348918,0.05435298122348918,0.6962746313295043,0.6962746313295043
1696,Protein,glc_pc_u20,0.019226990318059564,0.019226990318059564,0.8902438640741658,0.8902438640741658
1697,Tannin,glc_pc_u20,0.12075376752417841,0.12075376752417841,0.3844200240187263,0.3844200240187263
1698,UnsatHC,glc_pc_u20,0.07717987938178986,0.07717987938178986,0.5790918545581359,0.5790918545581359
1699,SumAllCompounds,glc_pc_u20,0.12717637889692035,0.12717637889692035,0.35945040150735436,0.35945040150735436
1700,AminoSugar,glc_pc_u21,,,,
1701,Carb,glc_pc_u21,,,,
1702,ConcHC,glc_pc_u21,,,,
1703,Lignin,glc_pc_u21,,,,
1704,Lipid,glc_pc_u21,,,,
1705,Other,glc_pc_u21,,,,
1706,Protein,glc_pc_u21,,,,
1707,Tannin,glc_pc_u21,,,,
1708,UnsatHC,glc_pc_u21,,,,
1709,SumAllCompounds,glc_pc_u21,,,,
1710,AminoSugar,glc_pc_u22,0.08702219682907864,0.08702219682907864,0.5315080580403897,0.5315080580403897
1711,Carb,glc_pc_u22,0.013753471378864204,0.013753471378864204,0.9213711284459513,0.9213711284459513
1712,ConcHC,glc_pc_u22,-0.05899125064954015,-0.05899125064954015,0.6717689741988252,0.6717689741988252
1713,Lignin,glc_pc_u22,0.10236410912735515,0.10236410912735515,0.46139207734700627,0.46139207734700627
1714,Lipid,glc_pc_u22,0.12893252794314627,0.12893252794314627,0.35279919518051817,0.35279919518051817
1715,Other,glc_pc_u22,0.0105968657103882,0.0105968657103882,0.9393787240791411,0.9393787240791411
1716,Protein,glc_pc_u22,0.10649340297371865,0.10649340297371865,0.44341709355206255,0.44341709355206255
1717,Tannin,glc_pc_u22,-0.00925131795354647,-0.00925131795354647,0.9470643992531649,0.9470643992531649
1718,UnsatHC,glc_pc_u22,-0.1109014272765593,-0.1109014272765593,0.42466519119689994,0.42466519119689994
1719,SumAllCompounds,glc_pc_u22,0.06459311193998928,0.06459311193998928,0.6426197316756794,0.6426197316756794
1720,AminoSugar,pnv_cl_smj,-0.15626072539768798,-0.15626072539768798,0.2591692262943345,0.2591692262943345
1721,Carb,pnv_cl_smj,-0.05897588111632916,-0.05897588111632916,0.671849637371356,0.671849637371356
1722,ConcHC,pnv_cl_smj,-0.10390260372420503,-0.10390260372420503,0.4546491876123032,0.4546491876123032
1723,Lignin,pnv_cl_smj,-0.04062452623921297,-0.04062452623921297,0.7705440882863832,0.7705440882863832
1724,Lipid,pnv_cl_smj,-0.291032485555072,-0.291032485555072,0.03275649853791345,0.03275649853791345
1725,Other,pnv_cl_smj,-0.35873082470045947,-0.35873082470045947,0.007727757321921455,0.007727757321921455
1726,Protein,pnv_cl_smj,-0.13873707465229385,-0.13873707465229385,0.31706917833710624,0.31706917833710624
1727,Tannin,pnv_cl_smj,-0.21487293840864113,-0.21487293840864113,0.11868234622084833,0.11868234622084833
1728,UnsatHC,pnv_cl_smj,-0.27154351385746295,-0.27154351385746295,0.04700758621850822,0.04700758621850822
1729,SumAllCompounds,pnv_cl_smj,-0.13632816228707473,-0.13632816228707473,0.3256265019490678,0.3256265019490678
1730,AminoSugar,pnv_pc_s01,,,,
1731,Carb,pnv_pc_s01,,,,
1732,ConcHC,pnv_pc_s01,,,,
1733,Lignin,pnv_pc_s01,,,,
1734,Lipid,pnv_pc_s01,,,,
1735,Other,pnv_pc_s01,,,,
1736,Protein,pnv_pc_s01,,,,
1737,Tannin,pnv_pc_s01,,,,
1738,UnsatHC,pnv_pc_s01,,,,
1739,SumAllCompounds,pnv_pc_s01,,,,
1740,AminoSugar,pnv_pc_s02,,,,
1741,Carb,pnv_pc_s02,,,,
1742,ConcHC,pnv_pc_s02,,,,
1743,Lignin,pnv_pc_s02,,,,
1744,Lipid,pnv_pc_s02,,,,
1745,Other,pnv_pc_s02,,,,
1746,Protein,pnv_pc_s02,,,,
1747,Tannin,pnv_pc_s02,,,,
1748,UnsatHC,pnv_pc_s02,,,,
1749,SumAllCompounds,pnv_pc_s02,,,,
1750,AminoSugar,pnv_pc_s03,,,,
1751,Carb,pnv_pc_s03,,,,
1752,ConcHC,pnv_pc_s03,,,,
1753,Lignin,pnv_pc_s03,,,,
1754,Lipid,pnv_pc_s03,,,,
1755,Other,pnv_pc_s03,,,,
1756,Protein,pnv_pc_s03,,,,
1757,Tannin,pnv_pc_s03,,,,
1758,UnsatHC,pnv_pc_s03,,,,
1759,SumAllCompounds,pnv_pc_s03,,,,
1760,AminoSugar,pnv_pc_s04,-0.051819938448034605,-0.051819938448034605,0.7097906968108652,0.7097906968108652
1761,Carb,pnv_pc_s04,-0.11654629308230476,-0.11654629308230476,0.4013219462522566,0.4013219462522566
1762,ConcHC,pnv_pc_s04,0.06882616139521323,0.06882616139521323,0.6209392233000958,0.6209392233000958
1763,Lignin,pnv_pc_s04,-0.06519541253368723,-0.06519541253368723,0.6395162644950668,0.6395162644950668
1764,Lipid,pnv_pc_s04,0.10566271630910316,0.10566271630910316,0.44700156577357136,0.44700156577357136
1765,Other,pnv_pc_s04,0.3394892133454193,0.3394892133454193,0.012024349872269628,0.012024349872269628
1766,Protein,pnv_pc_s04,-0.043841382596020634,-0.043841382596020634,0.7529286166330834,0.7529286166330834
1767,Tannin,pnv_pc_s04,0.15573361472115937,0.15573361472115937,0.26079954538686045,0.26079954538686045
1768,UnsatHC,pnv_pc_s04,0.32747834475299986,0.32747834475299986,0.015639483811598996,0.015639483811598996
1769,SumAllCompounds,pnv_pc_s04,0.00785851240343944,0.00785851240343944,0.9550250396301897,0.9550250396301897
1770,AminoSugar,pnv_pc_s05,0.24953953410498075,0.24953953410498075,0.06879969257529622,0.06879969257529622
1771,Carb,pnv_pc_s05,0.235720256330891,0.235720256330891,0.08617592064041218,0.08617592064041218
1772,ConcHC,pnv_pc_s05,-0.03897115698023122,-0.03897115698023122,0.7796434559700964,0.7796434559700964
1773,Lignin,pnv_pc_s05,0.07211254794377436,0.07211254794377436,0.6043237060375014,0.6043237060375014
1774,Lipid,pnv_pc_s05,0.24146041050436332,0.24146041050436332,0.07858159449613197,0.07858159449613197
1775,Other,pnv_pc_s05,0.041771992823409515,0.041771992823409515,0.7642468657853478,0.7642468657853478
1776,Protein,pnv_pc_s05,0.20230720402330235,0.20230720402330235,0.14235414978347338,0.14235414978347338
1777,Tannin,pnv_pc_s05,-0.018619494262028344,-0.018619494262028344,0.8936913971611132,0.8936913971611132
1778,UnsatHC,pnv_pc_s05,-0.19352365313650574,-0.19352365313650574,0.16087886520474243,0.16087886520474243
1779,SumAllCompounds,pnv_pc_s05,0.09318683359240151,0.09318683359240151,0.5027187276063965,0.5027187276063965
1780,AminoSugar,pnv_pc_s06,-0.2149306606409842,-0.2149306606409842,0.11858099570536684,0.11858099570536684
1781,Carb,pnv_pc_s06,-0.17770606413091342,-0.17770606413091342,0.19859246411591813,0.19859246411591813
1782,ConcHC,pnv_pc_s06,-0.08835147219852878,-0.08835147219852878,0.5252323431819086,0.5252323431819086
1783,Lignin,pnv_pc_s06,-0.09187340571145275,-0.09187340571145275,0.5087846963743325,0.5087846963743325
